,index,est,value,beta,se,bias,variance
1335,45,IPS,2.7625439931103863,0.0,0.9746018345171895,3.745313409621806,0.8988215159720236
1336,45,SNIPS,3.052534799017002,0.0,0.48612749403387284,3.7973346233057006,1.566118734963573
1337,45,BIPW,-0.6519393142067532,0.0,19.374985344891332,21.752176564589053,0.06875949738443743
1338,46,IPS,-0.10784512812422622,0.0,14.881142294812655,3.745313409621806,3.6953416418801135
1339,46,SNIPS,-0.1331421334866988,0.0,15.07695411226536,3.7973346233057006,3.7412467592205663
1340,46,BIPW,-0.9469259047086521,0.0,22.05888888913979,21.752176564589053,0.0010736283372117426
1341,47,IPS,1.4263027816841638,0.0,5.398468485089313,3.745313409621806,0.15068311650886454
1342,47,SNIPS,1.3025596179764063,0.0,5.988805550511073,3.7973346233057006,0.2485306894226777
1343,47,BIPW,-0.40961171559417553,0.0,17.300399992101806,21.752176564589053,0.25456860441508555
1344,48,IPS,6.183608170503166,0.0,5.923601162776749,3.745313409621806,19.089263370229574
1345,48,SNIPS,4.48087548587186,0.0,0.5345251211827452,3.7973346233057006,7.181260207528987
1346,48,BIPW,-0.4570593474982148,0.0,17.697356253230723,21.752176564589053,0.20894067413729261
1347,49,IPS,1.5351366241474174,0.0,4.904571032136751,3.745313409621806,0.07803384690928945
1348,49,SNIPS,2.476026813140997,0.0,1.622404476189358,3.7973346233057006,0.4555422095882942
1349,49,BIPW,-0.8153759920865663,0.0,20.84049617637268,21.752176564589053,0.0097582083888561
1350,50,IPS,1.7377287976821736,0.0,4.048282582985763,3.745313409621806,0.005891056236397025
1351,50,SNIPS,4.041229762051568,0.0,0.0849527355175669,3.7973346233057006,5.018234477179379
1352,50,BIPW,-1.9378672688178544,0.0,32.349140765013175,21.752176564589053,1.047977316618617
1353,51,IPS,2.392171984519789,0.0,1.843054007451035,3.745313409621806,0.33372570187909456
1354,51,SNIPS,2.643283960795348,0.0,1.2242963875621298,3.7973346233057006,0.709293796930233
1355,51,BIPW,-0.7208292781123509,0.0,19.986197431700866,21.752176564589053,0.037376627445442005
1356,52,IPS,2.6417096040118437,0.0,1.227782852468434,3.745313409621806,0.6843054854476035
1357,52,SNIPS,2.919016137029663,0.0,0.6901407432770558,3.7973346233057006,1.2497630017177768
1358,52,BIPW,-0.42520965259588567,0.0,17.430398624678997,21.752176564589053,0.23907208668685714
1359,53,IPS,4.486604219280787,0.0,0.5429346339065293,3.745313409621806,7.140237079214294
1360,53,SNIPS,3.0417655723937553,0.0,0.5012606923787717,3.7973346233057006,1.539280485896398
1361,53,BIPW,-1.731339163299585,0.0,30.04248351708004,21.752176564589053,0.6677823791423588
1362,54,IPS,1.1790158698105937,0.0,6.608742023336423,3.745313409621806,0.4038172205870196
1363,54,SNIPS,1.9016384996945068,0.0,3.415565042789431,3.7973346233057006,0.010110374400719387
1364,54,BIPW,-0.5235432442166162,0.0,18.261148278127827,21.752176564589053,0.15258116586218626
1365,55,IPS,4.857489045933764,0.0,1.2270564688874503,3.745313409621806,9.259891795555209
1366,55,SNIPS,4.436063055647277,0.0,0.4710074417626776,3.7973346233057006,6.943092794717822
1367,55,BIPW,-1.815411732480849,0.0,30.971172435362128,21.752176564589053,0.8122553406443866
1368,56,IPS,0.8896136063858958,0.0,8.180455906637293,3.745313409621806,0.8553815716589015
1369,56,SNIPS,1.244214834106148,0.0,6.277772796734395,3.7973346233057006,0.31010788122061256
1370,56,BIPW,-1.0895162181154017,0.0,23.418625639855037,21.752176564589053,0.030749930742011267
1371,57,IPS,0.6911934905525186,0.0,9.35484889082037,3.745313409621806,1.261777107220052
1372,57,SNIPS,0.5808348660105203,0.0,10.042107017288062,3.7973346233057006,1.4890180579486572
1373,57,BIPW,-1.1467660817941805,0.0,23.975999364906677,21.752176564589053,0.05410575842711145
1374,58,IPS,0.5706507084762786,0.0,10.106756465832316,3.745313409621806,1.5471163169454727
1375,58,SNIPS,1.086953730431007,0.0,7.090554465607155,3.7973346233057006,0.5099879580126581
1376,58,BIPW,-0.7778218177301982,0.0,20.49902642328146,21.752176564589053,0.018588000806558688
1377,59,IPS,1.1020737344434552,0.0,7.010259699296219,3.745313409621806,0.5075255569781025
1378,59,SNIPS,1.102073734443456,0.0,7.010259699296214,3.7973346233057006,0.4886211421925146
1379,59,BIPW,-0.46626206209211885,0.0,17.77486931836205,21.752176564589053,0.20061223709361403
1380,60,IPS,2.898082676507181,0.0,0.7253597762683258,3.745313409621806,1.1741903954857689
1381,60,SNIPS,3.5778798475397315,0.0,0.029543899400193283,3.7973346233057006,3.1569887643133225
1382,60,BIPW,-0.4541868700598898,0.0,17.673196498438216,21.752176564589053,0.21157494579791655
1383,61,IPS,3.4607829517101547,0.0,0.08350960499676001,3.745313409621806,2.710306777049195
1384,61,SNIPS,3.8240695599007255,0.0,0.0055214296974515084,3.7973346233057006,4.092453816532368
1385,61,BIPW,-0.46512503198023053,0.0,17.765283115765566,21.752176564589053,0.20163207598920668
1386,62,IPS,4.567722831746631,0.0,0.6690578994573353,3.745313409621806,7.580334999743301
1387,62,SNIPS,4.1714363760243245,0.0,0.17780823659697176,3.7973346233057006,5.6185507497932035
1388,62,BIPW,-0.6323303034193325,0.0,19.202743792595772,21.752176564589053,0.07942777294263037
1389,63,IPS,0.5308237410794232,0.0,10.361571475173351,3.745313409621806,1.6477785619931005
1390,63,SNIPS,0.48477053979856066,0.0,10.660177309508539,3.7973346233057006,1.7326920302813027
1391,63,BIPW,-1.2065622942848448,0.0,24.56516276710179,21.752176564589053,0.08549931432328263
1392,64,IPS,0.6807428485098466,0.0,9.418886141894344,3.745313409621806,1.285364495680434
1393,64,SNIPS,0.7522020425523172,0.0,8.985373111456285,3.7973346233057006,1.1001620499460223
1394,64,BIPW,-1.3334891721119073,0.0,25.839455049650663,21.752176564589053,0.1758372594990834
1395,65,IPS,4.571654633514269,0.0,0.6755054684873755,3.745313409621806,7.602000853035249
1396,65,SNIPS,3.312793212691502,0.0,0.19094280170650374,3.7973346233057006,2.2852522202767003
1397,65,BIPW,-0.2984382341481658,0.0,16.387935146951527,21.752176564589053,0.3791128452222119
1398,66,IPS,2.3832051755277255,0.0,1.8674809340061271,3.745313409621806,0.32344603430051555
1399,66,SNIPS,2.3832051755277264,0.0,1.8674809340061247,3.7973346233057006,0.3388602405391713
1400,66,BIPW,-0.4895898846471295,0.0,17.97211488577316,21.752176564589053,0.18025947412504034
1401,67,IPS,1.2279120839799302,0.0,6.359733235462788,3.745313409621806,0.3440642829662701
1402,67,SNIPS,1.7173595580138892,0.0,4.1306647123206375,3.7973346233057006,0.00701047580277742
1403,67,BIPW,-0.5984511721892174,0.0,18.906968543925597,21.752176564589053,0.09967183439035272
1404,68,IPS,0.16026626475558314,0.0,12.884488510156624,3.745313409621806,2.7364297455066
1405,68,SNIPS,0.2584939754122299,0.0,12.188961053410788,3.7973346233057006,2.379596763278076
1406,68,BIPW,-0.6436264904628766,0.0,19.301873292975948,21.752176564589053,0.07318818306436607
1407,69,IPS,1.8526960568955426,0.0,3.5988638839293903,3.745313409621806,0.0014603130638344284
1408,69,SNIPS,4.308595481152428,0.0,0.31229347766416043,3.7973346233057006,6.287593055110915
1409,69,BIPW,-0.6666035940439183,0.0,19.504295981921505,21.752176564589053,0.06128399411956919
1410,70,IPS,0.02441411022173288,0.0,13.878226112656318,3.745313409621806,3.2043431006330927
1411,70,SNIPS,0.03937759713182754,0.0,13.766961592823655,3.7973346233057006,3.103624044456413
1412,70,BIPW,-0.29368307118632103,0.0,16.34945804313571,21.752176564589053,0.384991168010853
1413,71,IPS,2.6695465619626444,0.0,1.1668680639468234,3.745313409621806,0.7311353809456491
1414,71,SNIPS,2.0774681416051717,0.0,2.7965708844066404,3.7973346233057006,0.07638590409441871
1415,71,BIPW,-0.3991201637709265,0.0,17.21323346903704,21.752176564589053,0.2652656583921716
1416,72,IPS,1.8675408213439448,0.0,3.5427612201128964,3.745313409621806,0.002815237022060881
1417,72,SNIPS,1.7055167318209548,0.0,4.178943771889239,3.7973346233057006,0.009133894473811847
1418,72,BIPW,-0.7469384847606646,0.0,20.220326369981464,21.752176564589053,0.027962913564071823
1419,73,IPS,3.598937164477646,0.0,0.02274850400145219,3.745313409621806,3.18428018357178
1420,73,SNIPS,2.8007293108775477,0.0,0.9006653919808513,3.7973346233057006,0.9992824661989836
1421,73,BIPW,-0.21772762276236013,0.0,15.740983718324062,21.752176564589053,0.48501754965472066
1422,74,IPS,2.6267664633620837,0.0,1.2611217524763847,3.745313409621806,0.6598060264504044
1423,74,SNIPS,2.9025043794056185,0.0,0.7178475709235288,3.7973346233057006,1.2131177276727025
1424,74,BIPW,-1.0590958107426556,0.0,23.125125336239883,21.752176564589053,0.021006494625729365
1425,75,IPS,1.2469829905691634,0.0,6.263908959417633,3.745313409621806,0.32205514175218986
1426,75,SNIPS,1.1387972516613374,0.0,6.817143373980371,3.7973346233057006,0.4386292236348621
1427,75,BIPW,-1.4195183768603485,0.0,26.721472398217134,21.752176564589053,0.2553874565340237
1428,76,IPS,1.3651577999671909,0.0,5.686343087938032,3.745313409621806,0.20189224944069567
1429,76,SNIPS,1.6853799999594954,0.0,4.261678147306163,3.7973346233057006,0.013388374171029326
1430,76,BIPW,-0.7169981020134999,0.0,19.951956855231803,21.752176564589053,0.03887267065164471
1431,77,IPS,1.8774001156860192,0.0,3.5057436561812887,3.745313409621806,0.003958687502339566
1432,77,SNIPS,1.577647156038672,0.0,4.718088266995224,3.7973346233057006,0.04992587427797766
1433,77,BIPW,-0.5073884263212983,0.0,18.123340280255366,21.752176564589053,0.16546281736953428
1434,78,IPS,0.7770146492488814,0.0,8.837234162998787,3.745313409621806,1.076338533211081
1435,78,SNIPS,1.807010812206701,0.0,3.7742869820943974,3.7973346233057006,3.507802050578195e-05
1436,78,BIPW,-1.0721288870677512,0.0,23.250643651317038,21.752176564589053,0.024954284148514125
1437,79,IPS,2.5869377008718737,0.0,1.3521632263069876,3.745313409621806,0.5966877879666743
1438,79,SNIPS,1.874592536863677,0.0,3.516265152771591,3.7973346233057006,0.0054028960410479965
1439,79,BIPW,-1.760805092892675,0.0,30.366363312896805,21.752176564589053,0.7168085289567242
1440,80,IPS,0.6881824115237413,0.0,9.373277147857435,3.745313409621806,1.268550794850242
1441,80,SNIPS,0.6284770881495356,0.0,9.742427219879506,3.7973346233057006,1.3750166839828413
1442,80,BIPW,-0.7292397997183389,0.0,20.061468198445972,21.752176564589053,0.03419534600775663
1443,81,IPS,0.7731346595224435,0.0,8.860317685274694,3.745313409621806,1.084404312965931
1444,81,SNIPS,1.081307216115306,0.0,7.120657532723071,3.7973346233057006,0.518084581494878
1445,81,BIPW,-0.8354276874645351,0.0,21.02397580919945,21.752176564589053,0.006198719787172177
1446,82,IPS,4.089254690011783,0.0,0.11525444700808377,3.745313409621806,5.174590726899539
1447,82,SNIPS,4.089254690011786,0.0,0.11525444700808557,3.7973346233057006,5.235706150717111
1448,82,BIPW,-0.45651496966844224,0.0,17.69277634768091,21.752176564589053,0.20943864101106333
1449,83,IPS,5.801626298349183,0.0,4.210142024584372,3.745313409621806,15.897319543113646
1450,83,SNIPS,5.298288856939895,0.0,2.3979315971612283,3.7973346233057006,12.230412839470999
1451,83,BIPW,-0.4171991895734067,0.0,17.363575860300937,21.752176564589053,0.24696968573530725
1452,84,IPS,6.454864846663997,0.0,7.3175747213161575,3.745313409621806,21.533152832397036
1453,84,SNIPS,4.111378883225478,0.0,0.13076587595726133,3.7973346233057006,5.337443308262116
1454,84,BIPW,-0.4405245758857822,0.0,17.558511950622155,21.752176564589053,0.224330170572343
1455,85,IPS,4.571248318010437,0.0,0.6748377391455177,3.745313409621806,7.599760454163551
1456,85,SNIPS,3.099151402040975,0.0,0.4232957591371017,3.7973346233057006,1.6849682266580168
1457,85,BIPW,-0.5958198448560683,0.0,18.884092316961183,21.752176564589053,0.10134022289638914
1458,86,IPS,1.6163388529333675,0.0,4.55149960039327,3.745313409621806,0.039260712332376865
1459,86,SNIPS,1.786009782246816,0.0,3.856327629088186,3.7973346233057006,0.0002273569376111975
1460,86,BIPW,-1.5769665737600547,0.0,28.374050471504642,21.752176564589053,0.439313036178979
1461,87,IPS,0.6643961054873092,0.0,9.519490333128571,3.745313409621806,1.3226975972781152
1462,87,SNIPS,0.8202421055398874,0.0,8.582094056737153,3.7973346233057006,0.9620589475494595
1463,87,BIPW,-0.3694922220831885,0.0,16.968265533060837,21.752176564589053,0.2966625922462022
1464,88,IPS,0.7342039419313459,0.0,9.093597859054599,3.745313409621806,1.1670007132916806
1465,88,SNIPS,0.6705058830423253,0.0,9.48182584881826,3.7973346233057006,1.2782162446271026
1466,88,BIPW,-0.7706627935775128,0.0,20.434251493395145,21.752176564589053,0.020591343907303848
1467,89,IPS,0.19424260754794354,0.0,12.641726942897966,3.745313409621806,2.625175734669031
1468,89,SNIPS,0.23980568833079452,0.0,12.319801989944391,3.7973346233057006,2.4376029006286997
1469,89,BIPW,-1.201851253710487,0.0,24.518486059654578,21.752176564589053,0.08276646665612383
1470,90,IPS,1.635529277968703,0.0,4.469985231403551,3.745313409621806,0.03202408178266941
1471,90,SNIPS,1.8072146717886226,0.0,3.7734949262591395,3.7973346233057006,3.753436531489875e-05
1472,90,BIPW,-0.42099997120344507,0.0,17.395265734726088,21.752176564589053,0.24320645540180524
1473,91,IPS,1.042900060862695,0.0,7.327108251616967,3.745313409621806,0.59533871062096
1474,91,SNIPS,1.0429000608626953,0.0,7.3271082516169646,3.7973346233057006,0.5748491666182554
1475,91,BIPW,-1.2989308162176942,0.0,25.489311637938982,21.752176564589053,0.14804886079877386
1476,92,IPS,2.947424961013824,0.0,0.6437467083088536,3.745313409621806,1.2835597208744642
1477,92,SNIPS,3.256823161341244,0.0,0.24298991769673506,3.7973346233057006,2.1191644460764407
1478,92,BIPW,-0.6328869633376812,0.0,19.207622774130286,21.752176564589053,0.07911431662589621
1479,93,IPS,1.6971808247598033,0.0,4.213094556981936,3.745313409621806,0.013759569029665023
1480,93,SNIPS,1.6971808247598037,0.0,4.213094556981932,3.7973346233057006,0.010796730608889474
1481,93,BIPW,-0.651323731861841,0.0,19.369566503077415,21.752176564589053,0.06908271272773074
1482,94,IPS,0.6580447617816719,0.0,9.558723126909703,3.745313409621806,1.3373471186386907
1483,94,SNIPS,1.061362519002697,0.0,7.227498417835735,3.7973346233057006,0.5471939975525012
1484,94,BIPW,-1.0915704156268504,0.0,23.4385115312082,21.752176564589053,0.03147458457687494
1485,95,IPS,3.315365226835623,0.0,0.18870163079968053,3.745313409621806,2.2526504181559335
1486,95,SNIPS,3.3153652268356253,0.0,0.18870163079967858,3.7973346233057006,2.2930350891797686
1487,95,BIPW,-0.6326397387721182,0.0,19.20545583766694,21.752176564589053,0.07925345277469975
1488,96,IPS,1.640815603138963,0.0,4.447660120255763,3.745313409621806,0.030160022309472196
1489,96,SNIPS,2.646476779256393,0.0,1.217241006735393,3.7973346233057006,0.7146819477350788
1490,96,BIPW,-1.6067701296769443,0.0,28.692449702958374,21.752176564589053,0.4797092953621832
1491,97,IPS,1.549810447901607,0.0,4.839792272058342,3.745313409621806,0.0700510379743084
1492,97,SNIPS,1.7124977324879638,0.0,4.150450733834173,3.7973346233057006,0.007848260685504819
1493,97,BIPW,-1.0886205363437151,0.0,23.40995753330968,21.752176564589053,0.03043660560031736
1494,98,IPS,0.573049760206941,0.0,10.091508510456872,3.745313409621806,1.5411540411016766
1495,98,SNIPS,0.9242738067853891,0.0,7.983390517424499,3.7973346233057006,0.7688033787149131
1496,98,BIPW,-1.663101351427249,0.0,29.29910304722821,21.752176564589053,0.5609136924699495
1497,99,IPS,1.0639455627860113,0.0,7.213616576430147,3.745313409621806,0.5633049648088388
1498,99,SNIPS,2.4742920064790965,0.0,1.6268268586090058,3.7973346233057006,0.45320344293685755
1499,99,BIPW,-1.8383975124167617,0.0,31.22754055572505,21.752176564589053,0.8542156514170715
1500,0,IPS,2.6642046474601053,0.5,1.1784374502365587,1.9903606510159404,0.10578290009243838
1501,0,SNIPS,3.0536357562707224,0.5,0.484593468729255,1.7463236743952348,0.39107253349116006
1502,0,BIPW,0.3615091985197526,0.5,11.480265425884058,16.092360113181197,0.388470931777592
1503,1,IPS,2.742646815731343,0.5,1.014283484980267,1.9903606510159404,0.16296157984744497
1504,1,SNIPS,2.6971098752863405,0.5,1.1080790988727391,1.7463236743952348,0.07227066751598253
1505,1,BIPW,-0.19457094171132044,0.5,15.557772109399695,16.092360113181197,0.004515063595570909
1506,2,IPS,2.3044397844304285,0.5,2.088959881100002,1.9903606510159404,0.0011917705919115402
1507,2,SNIPS,2.115421752384315,0.5,2.6710720866988584,1.7463236743952348,0.09787892653099699
1508,2,BIPW,-1.003854020870321,0.5,22.596877029561366,16.092360113181197,0.5506958705348005
1509,3,IPS,2.213757267828399,0.5,2.3593143357923374,1.9903606510159404,0.015676178622526713
1510,3,SNIPS,2.15299806883307,0.5,2.5496590006718565,1.7463236743952348,0.07577894799032425
1511,3,BIPW,-0.6896587123996045,0.5,19.708467240364495,16.092360113181197,0.1830928882105959
1512,4,IPS,1.8386119999233266,0.5,3.652499049065505,1.9903606510159404,0.2503499374076228
1513,4,SNIPS,1.4863769292500324,0.5,5.122917575843041,1.7463236743952348,0.8871773105364781
1514,4,BIPW,-0.8616651515170064,0.5,21.265271777801786,16.092360113181197,0.359879994249838
1515,5,IPS,2.605328224729063,0.5,1.3097314961653226,1.9903606510159404,0.07095106425305302
1516,5,SNIPS,3.075134624567678,0.5,0.45512376403665766,1.7463236743952348,0.4184237101353947
1517,5,BIPW,0.5698359173008148,0.5,10.111937755384254,16.092360113181197,0.6915603594923345
1518,6,IPS,1.1185668614058069,0.5,6.923194364304634,1.9903606510159404,1.4893638426614912
1519,6,SNIPS,1.0773139715736009,0.5,7.141985073601396,1.7463236743952348,1.8251033520853632
1520,6,BIPW,-0.49090651485374653,0.5,17.983279940039893,16.092360113181197,0.05250575837579474
1521,7,IPS,1.7153954511656742,0.5,4.138652286002851,1.9903606510159404,0.38883501005616294
1522,7,SNIPS,2.355190045627307,0.5,1.9448343846986238,1.7463236743952348,0.005341824511837916
1523,7,BIPW,-0.19740184465048355,0.5,15.580112177847418,16.092360113181197,0.004142636960630199
1524,8,IPS,2.7069719680711604,0.5,1.087413629509768,1.9903606510159404,0.1354314727926132
1525,8,SNIPS,2.932993095212749,0.5,0.6671134636970957,1.7463236743952348,0.2547374969545977
1526,8,BIPW,-0.3636628228102428,0.5,16.920273945406045,16.092360113181197,0.010383132739697338
1527,9,IPS,1.738081255426907,0.5,4.046864392970962,1.9903606510159404,0.36105744682527074
1528,9,SNIPS,1.7080576307969266,0.5,4.168561780356102,1.7463236743952348,0.5187171381715032
1529,9,BIPW,-0.8156704449691797,0.5,20.84318469988596,16.092360113181197,0.30681105957175103
1530,10,IPS,1.8609635909156477,0.5,3.567564101156568,1.9903606510159404,0.22848230218992696
1531,10,SNIPS,1.874930451275359,0.5,3.5149979725501996,1.7463236743952348,0.30619332371679564
1532,10,BIPW,-0.25217062098895304,0.5,16.015474599710043,16.092360113181197,9.205526795492306e-05
1533,11,IPS,2.878218937403833,0.5,0.7595894652856411,1.9903606510159404,0.2907982441059835
1534,11,SNIPS,2.8418539862591703,0.5,0.8242992066714201,1.7463236743952348,0.1710452354002253
1535,11,BIPW,-0.9248481052014835,0.5,21.851991195956703,16.092360113181197,0.4396789860579224
1536,12,IPS,0.9773979658520336,0.5,7.686009193890557,1.9903606510159404,1.8538561151987607
1537,12,SNIPS,0.9815555500182717,0.5,7.662973795492116,1.7463236743952348,2.0930053610830033
1538,12,BIPW,-0.414438398734514,0.5,17.340575258883174,16.092360113181197,0.023309116407556296
1539,13,IPS,2.878541769026355,0.5,0.7590268453855447,1.9903606510159404,0.29114652682982956
1540,13,SNIPS,3.5175494880663654,0.5,0.05392322496122965,1.7463236743952348,1.1865127407844152
1541,13,BIPW,0.1454926368760207,0.5,12.99076655530806,16.092360113181197,0.16585891689918889
1542,14,IPS,1.8275254504830485,0.5,3.694998105988291,1.9903606510159404,0.2615671549097993
1543,14,SNIPS,2.030144761619139,0.5,2.957087699148841,1.7463236743952348,0.15850994170353272
1544,14,BIPW,-0.7812328261224211,0.5,20.52992531949267,16.092360113181197,0.2698466513215172
1545,15,IPS,1.2828238825122706,0.5,6.085789776249467,1.9903606510159404,1.1154273323557866
1546,15,SNIPS,1.0978312567945814,0.5,7.032743224980079,1.7463236743952348,1.7700880893844015
1547,15,BIPW,-0.8041098140728398,0.5,20.73775976072633,16.092360113181197,0.2941377187637338
1548,16,IPS,1.4250563788539445,0.5,5.404261973982898,1.9903606510159404,0.8352231461449109
1549,16,SNIPS,1.6680238588435898,0.5,4.333638836481984,1.7463236743952348,0.5779861036478643
1550,16,BIPW,-0.5100916062363419,0.5,18.146363281177482,16.092360113181197,0.06166602159375117
1551,17,IPS,1.341291670697495,0.5,5.800735283275336,1.9903606510159404,0.995345716753544
1552,17,SNIPS,1.4804290831368965,0.5,5.149877499616621,1.7463236743952348,0.8984172506562161
1553,17,BIPW,-0.28342200194744493,0.5,16.26658316762395,16.092360113181197,0.0004690186019736158
1554,18,IPS,2.3810841552168984,0.5,1.873282427539776,1.9903606510159404,0.0017742915486851341
1555,18,SNIPS,2.2406859737263063,0.5,2.2773141850181413,1.7463236743952348,0.03519070527768659
1556,18,BIPW,-0.2586386228294875,0.5,16.067285465869713,16.092360113181197,9.775263719954874e-06
1557,19,IPS,0.9911228850381233,0.5,7.610096588709314,1.9903606510159404,1.816669781013999
1558,19,SNIPS,1.1265807776212275,0.5,6.881086212565107,1.7463236743952348,1.6944152212889225
1559,19,BIPW,-0.5194330643497892,0.5,18.226037055182726,16.092360113181197,0.06639274653862288
1560,20,IPS,2.8344034968371545,0.5,0.8378834529941749,1.9903606510159404,0.2454624601408779
1561,20,SNIPS,2.928025037620633,0.5,0.6752536674961975,1.7463236743952348,0.24974726955997317
1562,20,BIPW,0.3420546413967294,0.5,11.61247786913528,16.092360113181197,0.364598358167462
1563,21,IPS,2.9651062562426955,0.5,0.6156865766652626,1.9903606510159404,0.3920568613487315
1564,21,SNIPS,2.4502600783763056,0.5,1.6887084579713867,1.7463236743952348,0.00048321915725918144
1565,21,BIPW,-0.9868203800005416,0.5,22.435224356093812,16.092360113181197,0.5257050653152433
1566,22,IPS,3.1298155480253627,0.5,0.384335136444059,1.9903606510159404,0.6254496271028043
1567,22,SNIPS,2.8270610933719604,0.5,0.8513792449316082,1.7463236743952348,0.15902808957786102
1568,22,BIPW,-0.10277423770905841,0.5,14.842044990178977,16.092360113181197,0.025278114847736684
1569,23,IPS,1.9537208334930627,0.5,3.2257683133960744,1.9903606510159404,0.14841061380190904
1570,23,SNIPS,2.1372498241646034,0.5,2.6001995049589777,1.7463236743952348,0.0846973013246407
1571,23,BIPW,-0.7417220324491698,0.5,20.173439921180247,16.092360113181197,0.230358594953033
1572,24,IPS,1.8719164803008803,0.5,3.5263084397645663,1.9903606510159404,0.2181313446272127
1573,24,SNIPS,1.7389987184067344,0.5,4.043173947219641,1.7463236743952348,0.4751056963885519
1574,24,BIPW,-0.8838354019488041,0.5,21.47023634222724,16.092360113181197,0.3869713801400454
1575,25,IPS,1.9683462626095636,0.5,3.173446434862124,1.9903606510159404,0.1373558876443076
1576,25,SNIPS,1.742569070541802,0.5,4.028828419853429,1.7463236743952348,0.47019650549341513
1577,25,BIPW,-0.764196571821381,0.5,20.375833151133616,16.092360113181197,0.2524373189179122
1578,26,IPS,3.5397089546297087,0.5,0.044122801331709365,1.9903606510159404,1.441793693424052
1579,26,SNIPS,3.2425810375937605,0.5,0.25723378288656085,1.7463236743952348,0.6630897106962317
1580,26,BIPW,0.16571215480713317,0.5,12.845422156178104,16.092360113181197,0.1827368586454078
1581,27,IPS,4.191167750588456,0.5,0.19483794505836902,1.9903606510159404,3.4306668279758434
1582,27,SNIPS,4.714394162930998,0.5,0.9305128242286612,1.7463236743952348,5.226327878706506
1583,27,BIPW,1.029035598873927,0.5,7.402358878138021,16.092360113181197,1.666166611099314
1584,28,IPS,2.754642063192091,0.5,0.9902661495641248,1.9903606510159404,0.17279006876996933
1585,28,SNIPS,3.019402291663264,0.5,0.5334271097416468,1.7463236743952348,0.34942812685280705
1586,28,BIPW,0.05028328432185019,0.5,13.686151916562155,16.092360113181197,0.0973742345021984
1587,29,IPS,2.0277398397307813,0.5,2.9653645790178564,1.9903606510159404,0.09685911786581869
1588,29,SNIPS,1.9181022705073458,0.5,3.354981894338227,1.7463236743952348,0.26027910350928657
1589,29,BIPW,-0.7639301725477202,0.5,20.373428190873646,16.092360113181197,0.25216969516261256
1590,30,IPS,2.099423179286022,0.5,2.7236223044424093,1.9903606510159404,0.05737875798073731
1591,30,SNIPS,2.201343601893432,0.5,2.3976033648326722,1.7463236743952348,0.0514991447784662
1592,30,BIPW,-0.7424410579478056,0.5,20.17989942304816,16.092360113181197,0.23104931440309479
1593,31,IPS,3.062203887940762,0.5,0.472737857790109,1.9903606510159404,0.5230790961289469
1594,31,SNIPS,2.308715058668286,0.5,2.076619850829809,1.7463236743952348,0.014295256758554649
1595,31,BIPW,-0.6879611254046171,0.5,19.693397512234675,16.092360113181197,0.18164299696838465
1596,32,IPS,2.23124531258414,0.5,2.3058966852513163,1.9903606510159404,0.011602844884172545
1597,32,SNIPS,1.5968102149526373,0.5,4.6352067129864905,1.7463236743952348,0.6913383981412827
1598,32,BIPW,-0.7531335744269021,0.5,20.2760796898485,16.092360113181197,0.24144291413225427
1599,33,IPS,1.999527763368855,0.5,3.0633242114038164,1.9903606510159404,0.11521547537984428
1600,33,SNIPS,1.8691164584240254,0.5,3.53683230388455,1.7463236743952348,0.312661441660946
1601,33,BIPW,-0.8736492017281613,0.5,21.375942573955513,16.092360113181197,0.37440207483800814
1602,34,IPS,1.4904105877158766,0.5,5.104674391564237,1.9903606510159404,0.7200391852581685
1603,34,SNIPS,1.6776318216905561,0.5,4.2937286002368875,1.7463236743952348,0.5634694327419025
1604,34,BIPW,-0.4676539888357622,0.5,17.786608052552083,16.092360113181197,0.04239020792693072
1605,35,IPS,1.1086555457786686,0.5,6.975449833983159,1.9903606510159404,1.5136535159878444
1606,35,SNIPS,1.0379498595106107,0.5,7.353931791614279,1.7463236743952348,1.933011870990915
1607,35,BIPW,-0.9212352673055282,0.5,21.818227022546047,16.092360113181197,0.43490081630397204
1608,36,IPS,0.04572672394977981,0.5,13.7198864862993,1.9903606510159404,5.258927182642438
1609,36,SNIPS,0.036285564413406794,0.5,13.789916421079752,1.7463236743952348,5.72162700802968
1610,36,BIPW,-0.63124127955628,0.5,19.193200569698543,16.092360113181197,0.13651259949042888
1611,37,IPS,2.1124247462343413,0.5,2.6808773317028196,1.9903606510159404,0.051319043506990174
1612,37,SNIPS,1.772811028741302,0.5,3.908340031758843,1.7463236743952348,0.4296367301291342
1613,37,BIPW,-0.1340799287006234,0.5,15.084237731869413,16.092360113181197,0.016303519477999875
1614,38,IPS,3.7362220590314044,0.5,0.00018336348721444338,1.9903606510159404,1.9523361896613927
1615,38,SNIPS,3.5706731233377345,0.5,0.03207326863218795,1.7463236743952348,1.3050670017491306
1616,38,BIPW,0.9123423341911453,0.5,8.050957376854678,16.092360113181197,1.3785284188216942
1617,39,IPS,4.288226773783132,0.5,0.2899429809843198,1.9903606510159404,3.7996338796942277
1618,39,SNIPS,4.736202335950458,0.5,0.9730620969262014,1.7463236743952348,5.326515516093565
1619,39,BIPW,0.31855377070560803,0.5,11.773198398151575,16.092360113181197,0.3367700667256848
1620,40,IPS,3.881719031594416,0.5,0.017412331859209557,1.9903606510159404,2.380099829476369
1621,40,SNIPS,4.264470043503287,0.5,0.26492309717633883,1.7463236743952348,3.3716018377115136
